Transaction_ID,Store_ID,Timestamp,Amount,Rounded_Value,Difference
9175,S4,2026-01-07 08:54:00,117.78,118.0,0.21999999999999886
9176,S1,2026-01-07 08:55:00,44.04,44.0,-0.03999999999999915
9177,S2,2026-01-07 08:56:00,103.64,104.0,0.35999999999999943
9178,S5,2026-01-07 08:57:00,175.99,176.0,0.009999999999990905
9179,S10,2026-01-07 08:58:00,156.96,157.0,0.03999999999999204
9180,S1,2026-01-07 08:59:00,25.43,25.0,-0.4299999999999997
9181,S7,2026-01-07 09:00:00,173.79,174.0,0.21000000000000796
9182,S4,2026-01-07 09:01:00,62.03,62.0,-0.030000000000001137
9183,S6,2026-01-07 09:02:00,136.49,136.0,-0.4900000000000091
9184,S8,2026-01-07 09:03:00,37.81,38.0,0.18999999999999773
9185,S6,2026-01-07 09:04:00,138.18,138.0,-0.18000000000000682
9186,S2,2026-01-07 09:05:00,16.78,17.0,0.21999999999999886
9187,S1,2026-01-07 09:06:00,124.12,124.0,-0.12000000000000455
9188,S8,2026-01-07 09:07:00,132.73,133.0,0.27000000000001023
9189,S8,2026-01-07 09:08:00,56.45,56.0,-0.45000000000000284
9190,S9,2026-01-07 09:09:00,188.03,188.0,-0.030000000000001137
9191,S6,2026-01-07 09:10:00,18.73,19.0,0.2699999999999996
9192,S1,2026-01-07 09:11:00,179.42,179.0,-0.4199999999999875
9193,S9,2026-01-07 09:12:00,82.56,83.0,0.4399999999999977
9194,S3,2026-01-07 09:13:00,145.64,146.0,0.36000000000001364
9195,S6,2026-01-07 09:14:00,133.79,134.0,0.21000000000000796
9196,S10,2026-01-07 09:15:00,41.97,42.0,0.030000000000001137
9197,S10,2026-01-07 09:16:00,70.61,71.0,0.39000000000000057
9198,S9,2026-01-07 09:17:00,110.64,111.0,0.35999999999999943
9199,S3,2026-01-07 09:18:00,170.84,171.0,0.1599999999999966
9200,S5,2026-01-07 09:19:00,191.42,191.0,-0.4199999999999875
9201,S5,2026-01-07 09:20:00,13.91,14.0,0.08999999999999986
9202,S10,2026-01-07 09:21:00,76.99,77.0,0.010000000000005116
9203,S7,2026-01-07 09:22:00,136.95,137.0,0.05000000000001137
9204,S4,2026-01-07 09:23:00,110.27,110.0,-0.269999999999996
9205,S4,2026-01-07 09:24:00,189.17,189.0,-0.1699999999999875
9206,S7,2026-01-07 09:25:00,13.22,14.0,0.7799999999999994
9207,S9,2026-01-07 09:26:00,93.17,93.0,-0.1700000000000017
9208,S4,2026-01-07 09:27:00,137.07,137.0,-0.06999999999999318
9209,S4,2026-01-07 09:28:00,51.34,51.0,-0.3400000000000034
9210,S6,2026-01-07 09:29:00,147.92,148.0,0.0800000000000125
9211,S6,2026-01-07 09:30:00,25.43,25.0,-0.4299999999999997
9212,S7,2026-01-07 09:31:00,95.7,96.0,0.29999999999999716
9213,S1,2026-01-07 09:32:00,138.48,138.0,-0.47999999999998977
9214,S3,2026-01-07 09:33:00,60.68,61.0,0.3200000000000003
9215,S9,2026-01-07 09:34:00,24.03,24.0,-0.030000000000001137
9216,S6,2026-01-07 09:35:00,191.83,192.0,0.1699999999999875
9217,S6,2026-01-07 09:36:00,183.63,184.0,0.37000000000000455
9218,S5,2026-01-07 09:37:00,186.01,186.0,-0.009999999999990905
9219,S3,2026-01-07 09:38:00,195.92,196.0,0.0800000000000125
9220,S5,2026-01-07 09:39:00,45.09,45.0,-0.09000000000000341
9221,S1,2026-01-07 09:40:00,39.98,40.0,0.020000000000003126
9222,S3,2026-01-07 09:41:00,16.5,17.0,0.5
9223,S4,2026-01-07 09:42:00,179.45,179.0,-0.44999999999998863
9224,S5,2026-01-07 09:43:00,153.02,153.0,-0.020000000000010232
9225,S10,2026-01-07 09:44:00,130.32,130.0,-0.3199999999999932
9226,S9,2026-01-07 09:45:00,186.26,186.0,-0.2599999999999909
9227,S4,2026-01-07 09:46:00,119.26,119.0,-0.2600000000000051
9228,S3,2026-01-07 09:47:00,34.65,35.0,0.3500000000000014
9229,S10,2026-01-07 09:48:00,43.6,44.0,0.3999999999999986
9230,S1,2026-01-07 09:49:00,35.11,35.0,-0.10999999999999943
9231,S10,2026-01-07 09:50:00,68.46,68.0,-0.45999999999999375
9232,S6,2026-01-07 09:51:00,82.1,82.0,-0.09999999999999432
9233,S7,2026-01-07 09:52:00,161.4,162.0,0.5999999999999943
9234,S10,2026-01-07 09:53:00,46.34,46.0,-0.3400000000000034
9235,S8,2026-01-07 09:54:00,147.82,148.0,0.18000000000000682
9236,S1,2026-01-07 09:55:00,103.33,103.0,-0.3299999999999983
9237,S4,2026-01-07 09:56:00,199.94,200.0,0.060000000000002274
9238,S5,2026-01-07 09:57:00,157.55,158.0,0.44999999999998863
9239,S2,2026-01-07 09:58:00,194.1,194.0,-0.09999999999999432
9240,S1,2026-01-07 09:59:00,75.05,75.0,-0.04999999999999716
9241,S8,2026-01-07 10:00:00,33.38,33.0,-0.38000000000000256
9242,S6,2026-01-07 10:01:00,106.12,106.0,-0.12000000000000455
9243,S5,2026-01-07 10:02:00,33.61,34.0,0.39000000000000057
9244,S9,2026-01-07 10:03:00,103.57,104.0,0.4300000000000068
9245,S2,2026-01-07 10:04:00,61.29,61.0,-0.28999999999999915
9246,S10,2026-01-07 10:05:00,103.3,103.0,-0.29999999999999716
9247,S8,2026-01-07 10:06:00,190.43,190.0,-0.4300000000000068
9248,S10,2026-01-07 10:07:00,64.92,65.0,0.0799999999999983
9249,S9,2026-01-07 10:08:00,198.75,199.0,0.25
9250,S1,2026-01-07 10:09:00,53.57,54.0,0.4299999999999997
9251,S7,2026-01-07 10:10:00,49.54,50.0,0.46000000000000085
9252,S8,2026-01-07 10:11:00,113.51,114.0,0.4899999999999949
9253,S3,2026-01-07 10:12:00,169.99,170.0,0.009999999999990905
9254,S4,2026-01-07 10:13:00,152.41,152.0,-0.4099999999999966
9255,S3,2026-01-07 10:14:00,147.47,148.0,0.5300000000000011
9256,S7,2026-01-07 10:15:00,63.7,64.0,0.29999999999999716
9257,S9,2026-01-07 10:16:00,14.28,14.0,-0.27999999999999936
9258,S3,2026-01-07 10:17:00,40.73,41.0,0.2700000000000031
9259,S6,2026-01-07 10:18:00,76.4,76.0,-0.4000000000000057
9260,S8,2026-01-07 10:19:00,194.62,195.0,0.37999999999999545
9261,S6,2026-01-07 10:20:00,184.76,185.0,0.2400000000000091
9262,S2,2026-01-07 10:21:00,48.12,48.0,-0.11999999999999744
9263,S7,2026-01-07 10:22:00,147.87,148.0,0.12999999999999545
9264,S2,2026-01-07 10:23:00,120.01,120.0,-0.010000000000005116
9265,S2,2026-01-07 10:24:00,19.47,19.0,-0.46999999999999886
9266,S2,2026-01-07 10:25:00,80.62,81.0,0.37999999999999545
9267,S1,2026-01-07 10:26:00,102.35,102.0,-0.3499999999999943
9268,S1,2026-01-07 10:27:00,136.84,137.0,0.1599999999999966
9269,S7,2026-01-07 10:28:00,66.03,67.0,0.9699999999999989
9270,S5,2026-01-07 10:29:00,187.43,187.0,-0.4300000000000068
9271,S3,2026-01-07 10:30:00,95.86,96.0,0.14000000000000057
9272,S1,2026-01-07 10:31:00,57.22,57.0,-0.21999999999999886
9273,S10,2026-01-07 10:32:00,70.12,70.0,-0.12000000000000455
9274,S6,2026-01-07 10:33:00,152.86,153.0,0.13999999999998636
9275,S1,2026-01-07 10:34:00,131.65,132.0,0.3499999999999943
9276,S9,2026-01-07 10:35:00,151.01,151.0,-0.009999999999990905
9277,S2,2026-01-07 10:36:00,65.54,66.0,0.45999999999999375
9278,S1,2026-01-07 10:37:00,72.1,72.0,-0.09999999999999432
9279,S7,2026-01-07 10:38:00,85.38,86.0,0.6200000000000045
9280,S6,2026-01-07 10:39:00,45.83,46.0,0.1700000000000017
9281,S6,2026-01-07 10:40:00,141.3,141.0,-0.30000000000001137
9282,S5,2026-01-07 10:41:00,72.58,73.0,0.4200000000000017
9283,S4,2026-01-07 10:42:00,71.98,72.0,0.01999999999999602
9284,S4,2026-01-07 10:43:00,61.18,61.0,-0.17999999999999972
9285,S3,2026-01-07 10:44:00,96.04,97.0,0.9599999999999937
9286,S10,2026-01-07 10:45:00,156.68,157.0,0.3199999999999932
9287,S8,2026-01-07 10:46:00,168.77,169.0,0.22999999999998977
9288,S7,2026-01-07 10:47:00,162.86,163.0,0.13999999999998636
9289,S9,2026-01-07 10:48:00,128.03,128.0,-0.030000000000001137
9290,S1,2026-01-07 10:49:00,63.28,63.0,-0.28000000000000114
9291,S7,2026-01-07 10:50:00,149.62,150.0,0.37999999999999545
9292,S10,2026-01-07 10:51:00,17.48,17.0,-0.4800000000000004
9293,S4,2026-01-07 10:52:00,161.65,162.0,0.3499999999999943
9294,S7,2026-01-07 10:53:00,158.24,159.0,0.7599999999999909
9295,S1,2026-01-07 10:54:00,137.3,137.0,-0.30000000000001137
9296,S5,2026-01-07 10:55:00,28.61,29.0,0.39000000000000057
9297,S3,2026-01-07 10:56:00,199.49,200.0,0.5099999999999909
9298,S5,2026-01-07 10:57:00,153.72,154.0,0.28000000000000114
9299,S4,2026-01-07 10:58:00,149.61,150.0,0.38999999999998636
9300,S2,2026-01-07 10:59:00,22.16,22.0,-0.16000000000000014
9301,S4,2026-01-07 11:00:00,85.75,86.0,0.25
9302,S3,2026-01-07 11:01:00,26.37,27.0,0.629999999999999
9303,S1,2026-01-07 11:02:00,78.6,79.0,0.4000000000000057
9304,S10,2026-01-07 11:03:00,118.39,118.0,-0.39000000000000057
9305,S8,2026-01-07 11:04:00,176.99,177.0,0.009999999999990905
9306,S5,2026-01-07 11:05:00,63.76,64.0,0.240000000000002
9307,S4,2026-01-07 11:06:00,128.45,128.0,-0.44999999999998863
9308,S10,2026-01-07 11:07:00,41.28,41.0,-0.28000000000000114
9309,S5,2026-01-07 11:08:00,77.25,77.0,-0.25
9310,S4,2026-01-07 11:09:00,189.98,190.0,0.020000000000010232
9311,S3,2026-01-07 11:10:00,152.05,153.0,0.9499999999999886
9312,S5,2026-01-07 11:11:00,113.7,114.0,0.29999999999999716
9313,S4,2026-01-07 11:12:00,57.82,58.0,0.17999999999999972
9314,S1,2026-01-07 11:13:00,82.14,82.0,-0.14000000000000057
9315,S3,2026-01-07 11:14:00,39.77,40.0,0.22999999999999687
9316,S10,2026-01-07 11:15:00,77.16,77.0,-0.1599999999999966
9317,S10,2026-01-07 11:16:00,38.62,39.0,0.38000000000000256
9318,S8,2026-01-07 11:17:00,161.11,161.0,-0.11000000000001364
9319,S7,2026-01-07 11:18:00,25.34,26.0,0.6600000000000001
9320,S2,2026-01-07 11:19:00,45.99,46.0,0.00999999999999801
9321,S1,2026-01-07 11:20:00,141.32,141.0,-0.3199999999999932
9322,S3,2026-01-07 11:21:00,181.48,182.0,0.5200000000000102
9323,S5,2026-01-07 11:22:00,193.27,193.0,-0.27000000000001023
9324,S10,2026-01-07 11:23:00,168.84,169.0,0.1599999999999966
9325,S1,2026-01-07 11:24:00,50.18,50.0,-0.17999999999999972
9326,S3,2026-01-07 11:25:00,64.29,65.0,0.7099999999999937
9327,S3,2026-01-07 11:26:00,175.44,176.0,0.5600000000000023
9328,S5,2026-01-07 11:27:00,178.97,179.0,0.030000000000001137
9329,S3,2026-01-07 11:28:00,131.72,132.0,0.28000000000000114
9330,S9,2026-01-07 11:29:00,69.59,70.0,0.4099999999999966
9331,S1,2026-01-07 11:30:00,52.57,53.0,0.4299999999999997
9332,S4,2026-01-07 11:31:00,171.93,172.0,0.06999999999999318
9333,S10,2026-01-07 11:32:00,49.0,49.0,0.0
9334,S10,2026-01-07 11:33:00,135.74,136.0,0.2599999999999909
9335,S4,2026-01-07 11:34:00,193.91,194.0,0.09000000000000341
9336,S1,2026-01-07 11:35:00,144.01,144.0,-0.009999999999990905
9337,S2,2026-01-07 11:36:00,58.96,59.0,0.03999999999999915
9338,S1,2026-01-07 11:37:00,63.68,64.0,0.3200000000000003
9339,S6,2026-01-07 11:38:00,27.65,28.0,0.3500000000000014
9340,S3,2026-01-07 11:39:00,140.39,141.0,0.6100000000000136
9341,S7,2026-01-07 11:40:00,108.5,109.0,0.5
9342,S5,2026-01-07 11:41:00,49.23,49.0,-0.22999999999999687
9343,S9,2026-01-07 11:42:00,53.26,53.0,-0.259999999999998
9344,S7,2026-01-07 11:43:00,11.71,12.0,0.28999999999999915
9345,S4,2026-01-07 11:44:00,195.9,196.0,0.09999999999999432
9346,S5,2026-01-07 11:45:00,167.32,167.0,-0.3199999999999932
9347,S5,2026-01-07 11:46:00,84.89,85.0,0.10999999999999943
9348,S5,2026-01-07 11:47:00,189.76,190.0,0.2400000000000091
9349,S10,2026-01-07 11:48:00,138.65,139.0,0.3499999999999943
9350,S9,2026-01-07 11:49:00,152.78,153.0,0.21999999999999886
9351,S10,2026-01-07 11:50:00,139.19,139.0,-0.18999999999999773
9352,S3,2026-01-07 11:51:00,153.8,154.0,0.19999999999998863
9353,S6,2026-01-07 11:52:00,42.48,42.0,-0.4799999999999969
9354,S8,2026-01-07 11:53:00,116.86,117.0,0.14000000000000057
9355,S9,2026-01-07 11:54:00,171.38,171.0,-0.37999999999999545
9356,S7,2026-01-07 11:55:00,13.71,14.0,0.28999999999999915
9357,S3,2026-01-07 11:56:00,33.45,34.0,0.5499999999999972
9358,S1,2026-01-07 11:57:00,56.67,57.0,0.3299999999999983
9359,S4,2026-01-07 11:58:00,66.0,66.0,0.0
9360,S6,2026-01-07 11:59:00,44.71,45.0,0.28999999999999915
9361,S3,2026-01-07 12:00:00,128.62,129.0,0.37999999999999545
9362,S1,2026-01-07 12:01:00,65.86,66.0,0.14000000000000057
9363,S6,2026-01-07 12:02:00,40.04,40.0,-0.03999999999999915
9364,S1,2026-01-07 12:03:00,182.11,182.0,-0.11000000000001364
9365,S9,2026-01-07 12:04:00,142.06,142.0,-0.060000000000002274
9366,S1,2026-01-07 12:05:00,56.75,57.0,0.25
9367,S6,2026-01-07 12:06:00,78.58,79.0,0.4200000000000017
9368,S1,2026-01-07 12:07:00,150.75,151.0,0.25
9369,S7,2026-01-07 12:08:00,160.27,161.0,0.7299999999999898
9370,S3,2026-01-07 12:09:00,43.52,44.0,0.4799999999999969
9371,S6,2026-01-07 12:10:00,187.95,188.0,0.05000000000001137
9372,S7,2026-01-07 12:11:00,159.2,160.0,0.8000000000000114
9373,S1,2026-01-07 12:12:00,172.79,173.0,0.21000000000000796
9374,S1,2026-01-07 12:13:00,37.33,37.0,-0.3299999999999983
9375,S5,2026-01-07 12:14:00,37.24,37.0,-0.240000000000002
9376,S6,2026-01-07 12:15:00,68.02,68.0,-0.01999999999999602
9377,S9,2026-01-07 12:16:00,22.28,22.0,-0.28000000000000114
9378,S1,2026-01-07 12:17:00,27.3,27.0,-0.3000000000000007
9379,S4,2026-01-07 12:18:00,37.21,37.0,-0.21000000000000085
9380,S10,2026-01-07 12:19:00,145.36,145.0,-0.36000000000001364
9381,S8,2026-01-07 12:20:00,15.74,16.0,0.2599999999999998
9382,S10,2026-01-07 12:21:00,25.82,26.0,0.17999999999999972
9383,S9,2026-01-07 12:22:00,189.39,189.0,-0.38999999999998636
9384,S3,2026-01-07 12:23:00,25.89,26.0,0.10999999999999943
9385,S2,2026-01-07 12:24:00,112.12,112.0,-0.12000000000000455
9386,S4,2026-01-07 12:25:00,132.09,132.0,-0.09000000000000341
9387,S2,2026-01-07 12:26:00,192.13,192.0,-0.12999999999999545
9388,S1,2026-01-07 12:27:00,180.96,181.0,0.03999999999999204
9389,S3,2026-01-07 12:28:00,93.73,94.0,0.269999999999996
9390,S7,2026-01-07 12:29:00,189.01,190.0,0.9900000000000091
9391,S1,2026-01-07 12:30:00,92.13,92.0,-0.12999999999999545
9392,S2,2026-01-07 12:31:00,137.28,137.0,-0.28000000000000114
9393,S1,2026-01-07 12:32:00,59.33,59.0,-0.3299999999999983
9394,S8,2026-01-07 12:33:00,130.96,131.0,0.03999999999999204
9395,S5,2026-01-07 12:34:00,112.26,112.0,-0.2600000000000051
9396,S8,2026-01-07 12:35:00,125.3,125.0,-0.29999999999999716
9397,S3,2026-01-07 12:36:00,139.7,140.0,0.30000000000001137
9398,S7,2026-01-07 12:37:00,42.96,43.0,0.03999999999999915
9399,S8,2026-01-07 12:38:00,67.24,67.0,-0.23999999999999488
9400,S6,2026-01-07 12:39:00,149.89,150.0,0.11000000000001364
9401,S7,2026-01-07 12:40:00,41.13,42.0,0.8699999999999974
9402,S2,2026-01-07 12:41:00,75.41,75.0,-0.4099999999999966
9403,S8,2026-01-07 12:42:00,136.63,137.0,0.37000000000000455
9404,S5,2026-01-07 12:43:00,188.15,188.0,-0.15000000000000568
9405,S7,2026-01-07 12:44:00,24.31,25.0,0.6900000000000013
9406,S1,2026-01-07 12:45:00,108.15,108.0,-0.15000000000000568
9407,S5,2026-01-07 12:46:00,25.56,26.0,0.4400000000000013
9408,S1,2026-01-07 12:47:00,82.04,82.0,-0.04000000000000625
9409,S8,2026-01-07 12:48:00,43.32,43.0,-0.3200000000000003
9410,S4,2026-01-07 12:49:00,133.39,133.0,-0.38999999999998636
9411,S4,2026-01-07 12:50:00,153.99,154.0,0.009999999999990905
9412,S2,2026-01-07 12:51:00,57.0,57.0,0.0
9413,S5,2026-01-07 12:52:00,145.45,145.0,-0.44999999999998863
9414,S1,2026-01-07 12:53:00,94.9,95.0,0.09999999999999432
9415,S9,2026-01-07 12:54:00,63.88,64.0,0.11999999999999744
9416,S5,2026-01-07 12:55:00,109.45,109.0,-0.45000000000000284
9417,S6,2026-01-07 12:56:00,82.13,82.0,-0.12999999999999545
9418,S2,2026-01-07 12:57:00,53.7,54.0,0.29999999999999716
9419,S10,2026-01-07 12:58:00,153.8,154.0,0.19999999999998863
9420,S10,2026-01-07 12:59:00,161.53,162.0,0.46999999999999886
9421,S1,2026-01-07 13:00:00,162.06,162.0,-0.060000000000002274
9422,S4,2026-01-07 13:01:00,82.61,83.0,0.39000000000000057
9423,S7,2026-01-07 13:02:00,42.21,43.0,0.7899999999999991
9424,S6,2026-01-07 13:03:00,169.68,170.0,0.3199999999999932
9425,S10,2026-01-07 13:04:00,72.56,73.0,0.4399999999999977
9426,S1,2026-01-07 13:05:00,152.13,152.0,-0.12999999999999545
9427,S1,2026-01-07 13:06:00,165.32,165.0,-0.3199999999999932
9428,S8,2026-01-07 13:07:00,155.95,156.0,0.05000000000001137
9429,S4,2026-01-07 13:08:00,84.06,84.0,-0.060000000000002274
9430,S5,2026-01-07 13:09:00,188.22,188.0,-0.21999999999999886
9431,S7,2026-01-07 13:10:00,135.43,136.0,0.5699999999999932
9432,S8,2026-01-07 13:11:00,119.39,119.0,-0.39000000000000057
9433,S10,2026-01-07 13:12:00,142.6,143.0,0.4000000000000057
9434,S7,2026-01-07 13:13:00,18.5,19.0,0.5
9435,S2,2026-01-07 13:14:00,84.2,84.0,-0.20000000000000284
9436,S4,2026-01-07 13:15:00,177.43,177.0,-0.4300000000000068
9437,S10,2026-01-07 13:16:00,40.61,41.0,0.39000000000000057
9438,S1,2026-01-07 13:17:00,88.74,89.0,0.2600000000000051
9439,S10,2026-01-07 13:18:00,87.0,87.0,0.0
9440,S9,2026-01-07 13:19:00,77.65,78.0,0.3499999999999943
9441,S3,2026-01-07 13:20:00,116.85,117.0,0.15000000000000568
9442,S3,2026-01-07 13:21:00,199.28,200.0,0.7199999999999989
9443,S10,2026-01-07 13:22:00,58.61,59.0,0.39000000000000057
9444,S9,2026-01-07 13:23:00,143.94,144.0,0.060000000000002274
9445,S10,2026-01-07 13:24:00,154.02,154.0,-0.020000000000010232
9446,S3,2026-01-07 13:25:00,121.05,122.0,0.9500000000000028
9447,S8,2026-01-07 13:26:00,28.52,29.0,0.4800000000000004
9448,S2,2026-01-07 13:27:00,118.75,119.0,0.25
9449,S3,2026-01-07 13:28:00,191.16,192.0,0.8400000000000034
9450,S2,2026-01-07 13:29:00,74.99,75.0,0.010000000000005116
9451,S1,2026-01-07 13:30:00,131.54,132.0,0.46000000000000796
9452,S2,2026-01-07 13:31:00,192.29,192.0,-0.28999999999999204
9453,S8,2026-01-07 13:32:00,161.62,162.0,0.37999999999999545
9454,S9,2026-01-07 13:33:00,140.78,141.0,0.21999999999999886
9455,S2,2026-01-07 13:34:00,194.52,195.0,0.47999999999998977
9456,S7,2026-01-07 13:35:00,42.41,43.0,0.5900000000000034
9457,S5,2026-01-07 13:36:00,156.82,157.0,0.18000000000000682
9458,S3,2026-01-07 13:37:00,87.3,88.0,0.7000000000000028
9459,S9,2026-01-07 13:38:00,78.48,78.0,-0.480000000000004
9460,S6,2026-01-07 13:39:00,108.93,109.0,0.06999999999999318
9461,S1,2026-01-07 13:40:00,16.41,16.0,-0.41000000000000014
9462,S5,2026-01-07 13:41:00,69.38,69.0,-0.37999999999999545
9463,S7,2026-01-07 13:42:00,41.58,42.0,0.4200000000000017
9464,S4,2026-01-07 13:43:00,36.35,36.0,-0.3500000000000014
9465,S8,2026-01-07 13:44:00,74.09,74.0,-0.09000000000000341
9466,S10,2026-01-07 13:45:00,162.43,162.0,-0.4300000000000068
9467,S5,2026-01-07 13:46:00,48.21,48.0,-0.21000000000000085
9468,S9,2026-01-07 13:47:00,110.97,111.0,0.030000000000001137
9469,S9,2026-01-07 13:48:00,152.24,152.0,-0.2400000000000091
9470,S9,2026-01-07 13:49:00,55.78,56.0,0.21999999999999886
9471,S1,2026-01-07 13:50:00,185.6,186.0,0.4000000000000057
9472,S2,2026-01-07 13:51:00,174.63,175.0,0.37000000000000455
9473,S3,2026-01-07 13:52:00,57.72,58.0,0.28000000000000114
9474,S4,2026-01-07 13:53:00,198.03,198.0,-0.030000000000001137
9475,S10,2026-01-07 13:54:00,137.14,137.0,-0.13999999999998636
9476,S9,2026-01-07 13:55:00,64.36,64.0,-0.35999999999999943
9477,S10,2026-01-07 13:56:00,139.4,139.0,-0.4000000000000057
9478,S6,2026-01-07 13:57:00,136.59,137.0,0.4099999999999966
9479,S1,2026-01-07 13:58:00,125.18,125.0,-0.18000000000000682
9480,S9,2026-01-07 13:59:00,145.22,145.0,-0.21999999999999886
9481,S6,2026-01-07 14:00:00,60.98,61.0,0.020000000000003126
9482,S4,2026-01-07 14:01:00,196.01,196.0,-0.009999999999990905
9483,S4,2026-01-07 14:02:00,173.0,173.0,0.0
9484,S3,2026-01-07 14:03:00,151.69,152.0,0.3100000000000023
9485,S7,2026-01-07 14:04:00,15.0,15.0,0.0
9486,S3,2026-01-07 14:05:00,122.17,123.0,0.8299999999999983
9487,S2,2026-01-07 14:06:00,144.23,144.0,-0.22999999999998977
9488,S10,2026-01-07 14:07:00,172.28,172.0,-0.28000000000000114
9489,S8,2026-01-07 14:08:00,189.77,190.0,0.22999999999998977
9490,S4,2026-01-07 14:09:00,184.01,184.0,-0.009999999999990905
9491,S8,2026-01-07 14:10:00,87.15,87.0,-0.15000000000000568
9492,S1,2026-01-07 14:11:00,180.34,180.0,-0.3400000000000034
9493,S5,2026-01-07 14:12:00,10.14,10.0,-0.14000000000000057
9494,S9,2026-01-07 14:13:00,76.78,77.0,0.21999999999999886
9495,S1,2026-01-07 14:14:00,31.64,32.0,0.35999999999999943
9496,S4,2026-01-07 14:15:00,177.78,178.0,0.21999999999999886
9497,S6,2026-01-07 14:16:00,186.32,186.0,-0.3199999999999932
9498,S10,2026-01-07 14:17:00,58.64,59.0,0.35999999999999943
9499,S8,2026-01-07 14:18:00,79.79,80.0,0.20999999999999375
9500,S3,2026-01-07 14:19:00,196.94,197.0,0.060000000000002274
9501,S5,2026-01-07 14:20:00,117.55,118.0,0.45000000000000284
9502,S7,2026-01-07 14:21:00,104.44,105.0,0.5600000000000023
9503,S1,2026-01-07 14:22:00,105.08,105.0,-0.0799999999999983
9504,S7,2026-01-07 14:23:00,142.28,143.0,0.7199999999999989
9505,S8,2026-01-07 14:24:00,191.36,191.0,-0.36000000000001364
9506,S8,2026-01-07 14:25:00,79.66,80.0,0.3400000000000034
9507,S9,2026-01-07 14:26:00,42.81,43.0,0.18999999999999773
9508,S6,2026-01-07 14:27:00,45.15,45.0,-0.14999999999999858
9509,S6,2026-01-07 14:28:00,13.87,14.0,0.13000000000000078
9510,S2,2026-01-07 14:29:00,115.53,116.0,0.46999999999999886
9511,S3,2026-01-07 14:30:00,186.53,187.0,0.46999999999999886
9512,S4,2026-01-07 14:31:00,145.48,145.0,-0.47999999999998977
9513,S4,2026-01-07 14:32:00,198.66,199.0,0.3400000000000034
9514,S8,2026-01-07 14:33:00,182.81,183.0,0.18999999999999773
9515,S1,2026-01-07 14:34:00,103.45,103.0,-0.45000000000000284
9516,S10,2026-01-07 14:35:00,102.44,102.0,-0.4399999999999977
9517,S4,2026-01-07 14:36:00,129.39,129.0,-0.38999999999998636
9518,S4,2026-01-07 14:37:00,31.08,31.0,-0.0799999999999983
9519,S1,2026-01-07 14:38:00,125.46,125.0,-0.45999999999999375
9520,S3,2026-01-07 14:39:00,98.17,99.0,0.8299999999999983
9521,S5,2026-01-07 14:40:00,132.12,132.0,-0.12000000000000455
9522,S6,2026-01-07 14:41:00,117.39,117.0,-0.39000000000000057
9523,S9,2026-01-07 14:42:00,68.98,69.0,0.01999999999999602
9524,S9,2026-01-07 14:43:00,125.47,125.0,-0.46999999999999886
9525,S9,2026-01-07 14:44:00,79.54,80.0,0.45999999999999375
9526,S1,2026-01-07 14:45:00,46.98,47.0,0.020000000000003126
9527,S9,2026-01-07 14:46:00,138.26,138.0,-0.2599999999999909
9528,S8,2026-01-07 14:47:00,68.21,68.0,-0.20999999999999375
9529,S2,2026-01-07 14:48:00,178.91,179.0,0.09000000000000341
9530,S1,2026-01-07 14:49:00,47.87,48.0,0.13000000000000256
9531,S1,2026-01-07 14:50:00,124.03,124.0,-0.030000000000001137
9532,S6,2026-01-07 14:51:00,118.59,119.0,0.4099999999999966
9533,S9,2026-01-07 14:52:00,47.57,48.0,0.4299999999999997
9534,S7,2026-01-07 14:53:00,93.58,94.0,0.4200000000000017
9535,S5,2026-01-07 14:54:00,138.35,138.0,-0.3499999999999943
9536,S2,2026-01-07 14:55:00,70.52,71.0,0.480000000000004
9537,S1,2026-01-07 14:56:00,31.63,32.0,0.370000000000001
9538,S2,2026-01-07 14:57:00,126.9,127.0,0.09999999999999432
9539,S1,2026-01-07 14:58:00,52.58,53.0,0.4200000000000017
9540,S3,2026-01-07 14:59:00,139.48,140.0,0.5200000000000102
9541,S6,2026-01-07 15:00:00,169.5,170.0,0.5
9542,S8,2026-01-07 15:01:00,33.44,33.0,-0.4399999999999977
9543,S3,2026-01-07 15:02:00,93.15,94.0,0.8499999999999943
9544,S10,2026-01-07 15:03:00,94.54,95.0,0.45999999999999375
9545,S9,2026-01-07 15:04:00,130.18,130.0,-0.18000000000000682
9546,S10,2026-01-07 15:05:00,73.54,74.0,0.45999999999999375
9547,S5,2026-01-07 15:06:00,89.53,90.0,0.46999999999999886
9548,S7,2026-01-07 15:07:00,12.28,13.0,0.7200000000000006
9549,S8,2026-01-07 15:08:00,33.26,33.0,-0.259999999999998
9550,S3,2026-01-07 15:09:00,118.27,119.0,0.730000000000004
9551,S2,2026-01-07 15:10:00,51.02,51.0,-0.020000000000003126
9552,S2,2026-01-07 15:11:00,37.47,37.0,-0.46999999999999886
9553,S5,2026-01-07 15:12:00,71.64,72.0,0.35999999999999943
9554,S1,2026-01-07 15:13:00,41.07,41.0,-0.07000000000000028
9555,S2,2026-01-07 15:14:00,21.33,21.0,-0.3299999999999983
9556,S9,2026-01-07 15:15:00,63.93,64.0,0.07000000000000028
9557,S7,2026-01-07 15:16:00,41.23,42.0,0.7700000000000031
9558,S6,2026-01-07 15:17:00,161.89,162.0,0.11000000000001364
9559,S9,2026-01-07 15:18:00,21.9,22.0,0.10000000000000142
9560,S7,2026-01-07 15:19:00,152.01,153.0,0.9900000000000091
